PLAYER,3PTM,PTS,REB,AST,ST,BLK,TO,FGM,FGA,FTM,FTA,GP,Date
Sharife Cooper,0.3,6.3,2.5,1.7,0.4,0.2,1.5,2.7,6.4,0.6,0.8,1.0,2022-01-13
Skylar Mays,0.5,-0.54,-0.11199999999999989,-0.544,-0.272,0.0,-0.272,-0.38400000000000006,-1.54,-0.272,-0.272,1.0,2022-01-13
Solomon Hill,0.7925925925925925,3.562962962962963,1.7999999999999998,0.4555555555555555,0.44814814814814813,0.05185185185185185,0.5444444444444444,1.237037037037037,2.9814814814814814,0.4444444444444444,0.5925925925925926,1.0,2022-01-13
Spencer Dinwiddie,1.9833333333333334,13.116666666666667,4.508333333333333,6.083333333333334,0.6,0.2,2.1749999999999994,4.025,9.391666666666667,3.083333333333333,3.4,1.0,2022-01-13
Stanley Johnson,1.5333333333333332,8.466666666666663,0.20000000000000048,0.19999999999999987,-0.36666666666666714,-0.7999999999999999,-1.3333333333333333,2.0,2.9333333333333322,2.9333333333333336,3.8666666666666667,1.0,2022-01-13
Stephen Curry,5.6083333333333325,30.65277777777778,5.297222222222223,5.897222222222222,1.3999999999999997,0.2972222222222223,3.297222222222222,9.308333333333334,19.48611111111111,6.325000000000001,6.927777777777779,1.0,2022-01-13
Sterling Brown,0.7999999999999998,7.629411764705884,2.5235294117647054,1.1941176470588235,0.9882352941176469,0.09999999999999998,1.188235294117647,2.9705882352941178,6.641176470588235,1.1823529411764706,1.7705882352941178,1.0,2022-01-13
Steven Adams,0.0,7.971428571428573,9.400000000000002,2.5142857142857133,1.2857142857142858,1.0857142857142859,0.8714285714285717,3.5714285714285716,7.0857142857142845,0.971428571428571,0.9571428571428575,1.0,2022-01-13
Svi Mykhailiuk,1.0,6.3000000000000025,7.92,0.6399999999999999,0.6,0.10000000000000005,1.72,1.3800000000000012,4.579999999999998,1.72,2.28,1.0,2022-01-13
T.J. McConnell,0.8846153846153846,8.984615384615385,3.446153846153846,5.092307692307693,1.1461538461538463,0.25384615384615383,2.076923076923077,3.8000000000000003,7.5,0.5,0.6000000000000001,1.0,2022-01-13
T.J. Warren,1.1,16.7,3.4,1.3,0.5,0.4,1.1,6.8,13.0,1.9,2.4,1.0,2022-01-13
Tacko Fall,0.0,0.10384615384615382,0.10769230769230759,-0.08461538461538462,0.0,-0.06923076923076922,0.015384615384615398,-0.06923076923076922,-0.03846153846153853,0.057692307692307696,0.6,1.0,2022-01-13
Taj Gibson,0.0,3.9,5.200000000000002,0.6,0.7,0.7,0.1,1.6,3.7,1.0,1.2,1.0,2022-01-13
Talen Horton-Tucker,0.961904761904762,10.09047619047619,2.666666666666667,3.0238095238095233,1.223809523809524,0.4000000000000001,2.0238095238095237,3.7142857142857144,8.257142857142858,1.7999999999999998,2.0380952380952384,1.0,2022-01-13
Taurean Prince,0.55,7.325,3.225,1.95,0.575,0.725,0.95,2.825,7.45,0.95,1.325,1.0,2022-01-13
Terance Mann,0.8586206896551724,9.393103448275863,5.541379310344828,1.917241379310345,1.2241379310344827,0.34137931034482755,1.0999999999999999,3.8586206896551727,8.782758620689656,0.6758620689655173,0.4517241379310348,1.0,2022-01-13
Terence Davis,2.3166666666666664,13.005555555555553,3.5777777777777775,1.4388888888888889,0.8694444444444446,0.4694444444444445,1.7777777777777777,4.894444444444444,10.880555555555553,0.7305555555555556,1.1000000000000003,1.0,2022-01-13
Terrence Ross,1.5,10.499999999999996,2.8,2.2,0.6,0.3,1.9,3.799999999999998,10.4,1.4,1.6999999999999995,1.0,2022-01-13
Terry Rozier,2.5216216216216214,18.57837837837838,3.521621621621622,3.689189189189189,1.3891891891891892,0.5891891891891892,2.3351351351351353,6.8,15.110810810810808,2.1783783783783783,2.4891891891891893,1.0,2022-01-13
Terry Taylor,-0.0,-0.0,0.5,0.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,2022-01-13
Thaddeus Young,0.18518518518518517,6.925925925925926,3.314814814814815,2.2148148148148143,0.985185185185185,0.6703703703703704,1.1851851851851853,2.9851851851851854,5.555555555555555,0.5851851851851851,0.985185185185185,1.0,2022-01-13
Thanasis Antetokounmpo,0.0,5.050000000000001,5.15,1.4500000000000002,0.75,0.19999999999999998,1.6,2.1500000000000004,4.5,0.6000000000000001,1.15,1.0,2022-01-13
Theo Maledon,0.8615384615384616,4.930769230769231,1.3384615384615384,1.7692307692307692,0.34615384615384615,0.09999999999999999,1.0538461538461537,1.7153846153846155,4.161538461538462,0.4307692307692308,0.6307692307692309,1.0,2022-01-13
Theo Pinson,,inf,inf,inf,inf,-inf,inf,inf,inf,inf,inf,,2022-01-13
Thomas Bryant,0.7945945945945947,13.086486486486486,5.621621621621622,1.4108108108108106,0.41081081081081083,0.7189189189189189,1.027027027027027,5.38918918918919,8.367567567567567,1.4108108108108106,2.2054054054054055,1.0,2022-01-13
Tim Frazier,-0.2857142857142857,-0.2857142857142857,0.5714285714285714,4.333333333333333,1.3333333333333333,-0.047619047619047616,3.8095238095238093,-0.6190476190476191,0.9047619047619048,1.2380952380952381,5.476190476190476,1.0,2022-01-13
Tim Hardaway Jr.,3.5,15.78333333333333,3.1666666666666665,1.2999999999999998,0.8166666666666667,0.2,1.25,5.1,11.166666666666666,2.1666666666666665,2.5833333333333335,1.0,2022-01-13
Timothe Luwawu-Cabarrot,1.1771428571428573,5.94,1.9542857142857144,1.0771428571428572,0.5771428571428571,0.1,0.7542857142857141,1.9542857142857144,5.871428571428571,0.4228571428571429,0.5228571428571428,1.0,2022-01-13
Tobias Harris,0.9295454545454546,17.37727272727273,7.5,2.706818181818182,0.5,0.6000000000000001,1.7000000000000002,5.877272727272728,13.765909090909092,4.593181818181819,5.263636363636365,1.0,2022-01-13
Tomas Satoransky,0.5722222222222223,6.522222222222221,1.0694444444444444,3.6027777777777774,0.3138888888888889,0.18611111111111112,1.4444444444444444,2.488888888888889,4.230555555555556,0.9722222222222222,0.9861111111111112,1.0,2022-01-13
Tony Bradley,0.0,6.07906976744186,4.011627906976744,0.8255813953488372,0.36279069767441857,0.37441860465116283,0.6,2.6767441860465113,3.7139534883720926,0.8883720930232559,1.1511627906976745,1.0,2022-01-13
Tony Snell,0.3833333333333333,2.1999999999999997,1.4000000000000001,0.8166666666666665,0.19999999999999998,0.09999999999999999,0.08333333333333333,0.7999999999999999,2.1,0.09999999999999999,0.09999999999999999,1.0,2022-01-13
Torrey Craig,0.9480000000000001,6.196000000000001,4.144,1.1,0.8959999999999998,0.29999999999999993,0.848,2.4479999999999995,5.243999999999999,-0.043999999999999914,0.055999999999999946,1.0,2022-01-13
Trae Young,3.2571428571428576,29.55714285714286,3.628571428571428,9.214285714285715,1.0,0.28571428571428575,3.9142857142857146,10.242857142857144,22.114285714285717,5.914285714285715,6.800000000000001,1.0,2022-01-13
Trayvon Palmer,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2022-01-13
Tre Jones,0.34,4.3,-0.4,1.1,0.16,0.0,0.84,1.32,3.22,1.08,1.08,1.0,2022-01-13
Tre Mann,1.3317073170731706,10.782926829268293,4.190243902439024,1.5292682926829266,1.329268292682927,0.20000000000000004,1.5292682926829266,4.126829268292683,9.587804878048779,1.2634146341463415,1.397560975609756,1.0,2022-01-13
Tre Scott,0.0,3.0,1.0,0.0,0.5,0.5,0.0,1.5,3.0,0.0,0.0,1.0,2022-01-13
Tremont Waters,1.3875,5.9125000000000005,1.8499999999999999,3.8125,0.32499999999999996,0.0,2.675,1.8499999999999999,5.1125,0.825,0.9624999999999999,1.0,2022-01-13
Trendon Watford,0.0,1.7052631578947368,-1.1000000000000003,0.7736842105263156,0.4473684210526316,0.2263157894736842,-0.2947368421052632,1.0,1.926315789473684,-0.2947368421052632,-0.1421052631578947,1.0,2022-01-13
Trent Forrest,0.0,3.790909090909091,-0.12727272727272715,1.0,-0.5636363636363636,0.0,-2.2545454545454544,2.1272727272727274,3.872727272727273,-0.7454545454545454,-0.6454545454545454,1.0,2022-01-13
Trevelin Queen,-0.32,0.24400000000000005,-0.18,0.268,-0.192,0.0,-0.28800000000000003,0.41199999999999987,1.092,-0.128,-0.128,1.0,2022-01-13
Trevor Ariza,1.4066666666666665,8.493333333333332,3.6533333333333338,1.3,0.7533333333333333,0.48000000000000004,0.5533333333333333,3.0,6.986666666666666,1.1133333333333335,1.3133333333333335,1.0,2022-01-13
Trey Burke,0.9655172413793104,7.831034482758621,0.703448275862069,0.7758620689655175,0.5655172413793103,0.16551724137931037,0.3034482758620689,3.0655172413793106,6.7,0.9655172413793104,1.0655172413793104,1.0,2022-01-13
Trey Lyles,1.4217391304347824,12.752173913043478,7.308695652173912,-0.10434782608695646,0.39999999999999997,0.39999999999999997,-0.30434782608695654,4.404347826086957,9.447826086956523,2.260869565217391,3.0217391304347827,1.0,2022-01-13
Trey Murphy III,1.3888888888888888,7.594444444444444,1.711111111111111,0.9888888888888889,0.6888888888888889,0.48888888888888893,0.8833333333333333,2.8555555555555556,5.455555555555556,0.5944444444444444,0.7888888888888889,1.0,2022-01-13
Tristan Thompson,0.0,8.62439024390244,6.958536585365854,1.119512195121951,0.4000000000000001,0.4000000000000001,1.1731707317073172,3.885365853658536,7.251219512195123,0.926829268292683,1.307317073170732,1.0,2022-01-13
Troy Brown Jr.,0.8076923076923076,4.815384615384614,2.8999999999999995,0.2615384615384617,-0.13076923076923072,0.3076923076923077,0.9230769230769231,1.6999999999999997,3.8999999999999995,0.8153846153846153,1.0153846153846156,1.0,2022-01-13
Ty Jerome,0.6450000000000001,0.8799999999999997,-0.2849999999999998,-0.18500000000000014,-0.16499999999999995,0.10000000000000002,-0.06499999999999986,0.05,-0.12999999999999973,0.6450000000000001,0.5899999999999999,1.0,2022-01-13
Tyler Cook,0.0,4.540909090909091,1.1727272727272728,1.9909090909090907,-0.12272727272727271,-0.04090909090909091,0.9636363636363636,1.5409090909090908,3.3272727272727276,1.4590909090909092,1.3772727272727272,1.0,2022-01-13
Tyler Herro,2.7,18.1,4.5,3.7,1.0,0.0,3.1,6.5,14.5,2.3,2.9,1.0,2022-01-13
Tyler Johnson,1.035294117647059,4.68235294117647,1.5294117647058822,0.9647058823529411,0.2647058823529412,-0.08823529411764706,0.3,1.7058823529411764,4.0058823529411764,0.47058823529411764,0.47058823529411764,1.0,2022-01-13
Tyrese Haliburton,2.1000000000000005,15.339999999999998,4.999999999999999,7.960000000000003,0.9800000000000002,0.4599999999999999,2.4399999999999995,5.439999999999999,11.820000000000002,2.1199999999999997,2.4200000000000004,1.0,2022-01-13
Tyrese Maxey,1.1108108108108108,17.167567567567566,3.310810810810811,4.7783783783783775,0.8891891891891893,0.5,1.956756756756757,7.245945945945946,14.635135135135135,1.5648648648648646,1.7756756756756757,1.0,2022-01-13
Tyus Jones,0.5,7.3999999999999995,1.5500000000000003,5.95,0.6499999999999998,0.25,1.05,3.3000000000000003,8.9,0.5499999999999999,0.6499999999999998,1.0,2022-01-13
Udoka Azubuike,0.0,0.2857142857142857,0.9357142857142857,0.0,-0.042857142857142864,-0.06428571428571428,0.29999999999999993,0.21428571428571427,0.1928571428571428,-0.042857142857142864,-0.06428571428571428,1.0,2022-01-13
Udonis Haslem,-0.03333333333333333,0.3333333333333333,0.6333333333333333,-0.09999999999999999,-0.03333333333333333,-0.03333333333333333,-0.09999999999999999,0.2333333333333333,1.1666666666666667,-0.13333333333333333,-0.13333333333333333,1.0,2022-01-13
Usman Garuba,0.24285714285714285,3.7285714285714286,2.7285714285714286,0.35714285714285715,0.35714285714285715,1.1142857142857143,1.0571428571428572,1.6428571428571428,3.742857142857143,0.38571428571428573,0.9571428571428572,1.0,2022-01-13
Vernon Carey Jr,0.1,2.4,1.3,0.2,0.1,0.2,0.3,1.0,2.1,0.3,0.5,1.0,2022-01-13
Vernon Carey Jr.,0.0,3.5,1.5,0.0,0.5,0.0,0.5,1.5,3.0,0.5,0.5,1.0,2022-01-13
Victor Oladipo,1.9,15.5,3.9,3.7,1.1,0.3,2.0,5.5,13.1,2.5,3.3,1.0,2022-01-13
Vlatko Cancar,0.8473684210526314,3.257894736842106,-0.6578947368421053,1.594736842105263,0.4473684210526316,-0.1473684210526316,0.7736842105263156,0.5578947368421051,0.8894736842105266,1.2947368421052632,1.594736842105263,1.0,2022-01-13
Wayne Ellington,2.245,7.3625,1.355,1.3175000000000001,0.845,0.2725,0.5725,2.2,5.327500000000001,0.6175,0.8899999999999999,1.0,2022-01-13
Wendell Carter Jr.,0.9766666666666668,13.323333333333332,11.193333333333332,3.3699999999999997,0.47666666666666657,1.0466666666666666,2.046666666666667,5.446666666666668,11.44,1.3299999999999996,1.5833333333333333,1.0,2022-01-13
Wenyen Gabriel,0.3857142857142857,4.0285714285714285,3.1285714285714286,1.042857142857143,-0.17142857142857146,-0.2571428571428571,0.3857142857142857,1.2571428571428573,3.3000000000000003,1.042857142857143,1.8142857142857147,1.0,2022-01-13
Wes Iwundu,0.058823529411764705,1.6529411764705884,0.5352941176470589,0.5882352941176471,0.1823529411764706,0.11764705882352941,0.1823529411764706,0.4647058823529411,1.2941176470588236,0.6470588235294118,0.711764705882353,1.0,2022-01-13
Wesley Matthews,0.8842105263157893,5.0315789473684225,1.3842105263157893,0.08421052631578956,0.7578947368421052,0.47894736842105273,0.6789473684210525,2.0631578947368414,4.842105263157895,0.02105263157894739,0.04210526315789478,1.0,2022-01-13
Will Barton,2.105555555555556,16.266666666666666,5.777777777777778,3.811111111111111,0.7055555555555555,0.39999999999999997,2.0944444444444446,6.577777777777778,15.061111111111112,0.8111111111111112,1.3055555555555556,1.0,2022-01-13
Willie Cauley-Stein,-0.05454545454545455,4.0636363636363635,3.645454545454545,0.5,0.29999999999999993,0.8181818181818181,0.4000000000000001,1.6727272727272724,2.6727272727272724,0.8727272727272727,1.6454545454545455,1.0,2022-01-13
Willy Hernangomez,0.2564102564102564,7.787179487179488,5.27948717948718,1.4564102564102561,0.4,0.5128205128205128,1.3692307692307695,3.356410256410256,4.9743589743589745,0.817948717948718,1.0487179487179488,1.0,2022-01-13
Xavier Sneed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2022-01-13
Xavier Tillman,0.38611111111111107,8.25,3.7722222222222226,1.013888888888889,0.827777777777778,0.5,0.8861111111111112,3.947222222222222,7.936111111111109,0.1555555555555555,0.09722222222222222,1.0,2022-01-13
Yogi Ferrell,0.7,4.5,1.5,1.8,0.6,0.2,0.2,1.6,4.0,0.6,0.7,1.0,2022-01-13
Yuta Watanabe,0.9,6.3,2.4,1.0,0.6,1.3,-1.2,1.7,3.6,1.6,0.7,1.0,2022-01-13
Yves Pons,0.3222222222222222,1.1111111111111112,1.0444444444444445,0.0,0.0,0.0,0.0,0.3222222222222222,1.1111111111111112,0.0,-0.06666666666666667,1.0,2022-01-13
Zach Collins,0.2,2.6,2.4,0.6,0.2,0.2,0.5,1.1,2.4,0.2,0.3,1.0,2022-01-13
Zach LaVine,2.1515151515151514,24.96363636363636,4.6878787878787875,4.087878787878788,0.6,0.6121212121212121,3.1121212121212123,9.299999999999999,19.64848484848485,3.887878787878788,4.912121212121212,1.0,2022-01-13
Zeke Nnaji,1.1210526315789473,5.7,2.5578947368421048,0.3,0.07894736842105268,0.5210526315789474,1.405263157894737,2.2210526315789476,5.084210526315789,-0.20526315789473676,-0.48947368421052634,1.0,2022-01-13
Ziaire Williams,0.5199999999999999,6.580000000000001,2.2,0.96,0.5,0.14000000000000004,1.08,2.56,6.38,0.78,1.04,1.0,2022-01-13
Zion Williamson,0.2,21.0,5.6,3.2,0.8,0.5,2.3,8.0,13.5,4.8,6.8,1.0,2022-01-13
Zylan Cheatham,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,1.0,2022-01-13
Ömer Yurtseven,-0.0,5.8,6.4,1.2,0.5,0.5,1.0,2.5,5.1,0.8,1.3,1.0,2022-01-13
